ENEMY																											
1F	リリーホワイト	1	5	幽谷響子	1	2	ゆっくり霊夢	1	5							わかさぎ姫	1	5									
2F	チルノ	1	5	幽谷響子	1	5	ゆっくり霊夢	1	5	リグルナイトバグ	1	5				わかさぎ姫	1	5	パルスィ	1	5						
3F				鍵山雛	1	5	幽谷響子	2	5	リグルナイトバグ	1	5							パルスィ	1	5						
4F	二ッ岩マミゾウ	1	5	鍵山雛	1	5	幽谷響子	2	5										物部布都	1	5	蓬莱山輝夜	1	1			
5F	二ッ岩マミゾウ	1	5	鍵山雛	1	5	幽谷響子	2	5	ルーミア	1	5	犬走椛	1	5	西行寺幽々子	1	5	物部布都	1	5	蓬莱山輝夜	1	1			
6F	橙	1	5	因幡てゐ	1	2	射命丸文	1	5				八坂神奈子	1	5	アリス	1	5	リリーホワイト	2	5	赤蛮奇_体	1	5	鈴仙・優曇華院・イナバ	1	5
7F	橙	1	5	因幡てゐ	1	2	射命丸文	1	5				八坂神奈子	1	5	アリス	1	5	リリーホワイト	2	5	赤蛮奇_体	1	5	鈴仙・優曇華院・イナバ	1	5
8F				八雲藍	1	5	射命丸文	1	5	橙	2	5	八坂神奈子	1	5	アリス	1	5	リリーホワイト	2	5	赤蛮奇_体	1	5	鈴仙・優曇華院・イナバ	1	5
9F				八雲藍	1	5				橙	2	5	八坂神奈子	1	5	アリス	1	5	リリーホワイト	2	5	赤蛮奇_体	1	5	鈴仙・優曇華院・イナバ	1	5
10F													藤原妹紅	1	5	パチュリー	1	5	八意永琳	1	5				上白沢慧音	1	3
11F	少名針妙丸	1	2	因幡てゐ	2	5				寅丸星	1	5	藤原妹紅	1	5	パチュリー	1	5	八意永琳	1	5				上白沢慧音	1	3
12F	少名針妙丸	1	2	因幡てゐ	2	5	フランドール	1	5	寅丸星	1	5	藤原妹紅	5	5	パチュリー	1	5	八意永琳	1	5	火焔猫燐	1	5	封獣ぬえ	1	5
13F	少名針妙丸	1	2	因幡てゐ	2	5	フランドール	1	5	寅丸星	1	5	二ッ岩マミゾウ	2	5	メディスン	2	5	西行寺幽々子	2	5	火焔猫燐	1	5	封獣ぬえ	1	5
14F	少名針妙丸	1	2	因幡てゐ	2	5	フランドール	1	5	寅丸星	1	5	二ッ岩マミゾウ	2	5	メディスン	2	5	西行寺幽々子	2	5	火焔猫燐	1	5	封獣ぬえ	1	1
15F	秦こころ	1	2							鍵山雛	2	5	二ッ岩マミゾウ	2	5	メディスン	2	5	西行寺幽々子	2	5	犬走椛	2	5	封獣ぬえ	1	1
16F	秦こころ	1	2	寅丸星	2	5	村紗水蜜	2	5	鍵山雛	2	5	ナズーリン	1	5	今泉影狼	1	5	西行寺幽々子	2	5	犬走椛	2	5	封獣ぬえ	1	1
17F	秦こころ	1	2	寅丸星	2	5	村紗水蜜	2	5	鍵山雛	2	5	ナズーリン	1	5	今泉影狼	1	5	紅美鈴	2	3	東風谷早苗	2	5	八意永琳	2	5
18F	秦こころ	1	2	リグルナイトバグ	2	5	霧雨魔理沙	1	5	ゆっくり霊夢	3	5	赤蛮奇_体	2	5	ミスティア	2	5	博麗霊夢	1	5	東風谷早苗	2	5	八意永琳	2	5
