ENEMY																											
1F				幽谷響子	1	2	ゆっくり霊夢	1	3	ゆっくり霊夢	2	3															
2F	リリーホワイト	1	3	幽谷響子	1	3	ゆっくり霊夢	1	3	ゆっくり霊夢	2	3	リグルナイトバグ	1	3												
3F	リリーホワイト	1	3	幽谷響子	1	3							リグルナイトバグ	1	3	わかさぎ姫	1	3									
4F	リリーホワイト	1	3				チルノ	1	3							わかさぎ姫	1	1									
5F				大妖精	1	2	チルノ	1	3							わかさぎ姫	1	1									
6F	二ッ岩マミゾウ	1	3	鍵山雛	1	3	幽谷響子	2	3	十六夜咲夜	1	3	にとり	1	3	わかさぎ姫	1	1									
7F	二ッ岩マミゾウ	1	3	鍵山雛	1	3	幽谷響子	2	3	十六夜咲夜	1	3	にとり	1	3												
8F	二ッ岩マミゾウ	1	3				ルーミア	1	3	橙	1	3															
9F	東風谷早苗	1	3	鍵山雛	1	3	ルーミア	1	3	多々良小傘	1	1	メディスン	1	3										西行寺幽々子	1	3
10F	東風谷早苗	1	3	鈴仙・優曇華院・イナバ	1	3				多々良小傘	1	1	メディスン	1	3	宮古芳香	1	3	紅美鈴	1	3				西行寺幽々子	1	3
11F	黒谷ヤマメ	1	3	鈴仙・優曇華院・イナバ	1	3	アリス	1	3	多々良小傘	1	3	メディスン	1	3	宮古芳香	1	3	紅美鈴	1	3	小悪魔	1	3	西行寺幽々子	1	3
12F	黒谷ヤマメ	1	3	村紗水蜜	1	3	アリス	1	3	射命丸文	1	3	八坂神奈子	1	5	八意永琳	1	5	藤原妹紅	1	3	小悪魔	1	3			
13F	黒谷ヤマメ	1	3	村紗水蜜	1	3				射命丸文	1	3	八坂神奈子	1	5	八意永琳	1	5	藤原妹紅	1	3	小悪魔	1	3	古明地こいし	1	3
14F				村紗水蜜	2	3	橙	2	3				パチュリー	1	5				藤原妹紅	1	3				古明地こいし	1	3
15F				村紗水蜜	2	3	橙	2	3				パチュリー	1	5				藤原妹紅	1	3				古明地こいし	1	3
16F				村紗水蜜	2	3	橙	2	3										藤原妹紅	1	3				古明地こいし	1	3
ITEM																											
category.spellcard	240																										
チルノのカード	S																										
因幡てゐのカード	-																										
射命丸文のカード	-																										
博麗霊夢のカード	-																										
霧雨魔理沙のカード	-																										
少名針妙丸のカード	-																										
比那名居天子のカード	-																										
プリズムリバー三姉妹のカード	A																										
レミリアのカード	A																										
